ticker,name,sector,Earnings_expectation,irv_status,capm_status,esg_status,current_price,annu_return_10y,market_cap,marketcap_cat,beta,eps_ttm,growth_estimate_5y,pe_forward,pe_trailing,irv_FairValue,ESG_risk,capm_expected_return
872,TCBI,"Texas Capital Bancshares, Inc.",Financial Services,,,,,64.77,0.0676540105380232,3277847552.0,,1.83,4.546,0.08,20.240623,14.247689,,999.0,
873,TCBK,TriCo Bancshares,Financial Services,,,,,43.95,0.123942697261552,1305956736.0,,0.61,3.782,0.07,12.485796,11.620835,,999.0,
874,TCFC,The Community Financial Corpora,Financial Services,,,,,40.68,0.1328051718781095,232900736.0,,0.92,4.329,0.1,10.484536,9.397089,,999.0,
875,TCMD,"Tactile Systems Technology, Inc",Healthcare,,,,,15.62,0.0213030643182248,309635264.0,,1.53,0.397,0.05,55.785713,39.345085,,999.0,
876,TCPC,BlackRock TCP Capital Corp.,Financial Services,,,,,13.532,0.0872470503611508,781707072.0,,1.71,2.583,0.12,10.329771,5.2388697,,999.0,
877,TGA,TransGlobe Energy Corporation,Energy,,,,,3.38,-0.0984768058030992,245192288.0,,2.84,0.421,-0.1314,13.52,8.028503,,999.0,
878,TGLS,Tecnoglass Inc.,Basic Materials,,,,,19.49,0.0990576492627954,929181824.0,,1.74,1.404,0.0093999999999999,10.708791,13.881765,,999.0,
879,THRM,Gentherm Inc,Consumer Cyclical,,,,,90.84,0.1933960542872244,3018486016.0,,1.32,3.212,0.25,26.178673,28.281445,,999.0,
880,TILE,"Interface, Inc.",Consumer Cyclical,,,,,13.26,0.0141210183293607,783067968.0,,1.88,0.895,0.331,10.359375,14.815643,,999.0,
881,TITN,Titan Machinery Inc.,Industrials,,,,,29.235,0.0037665194835125,660444992.0,,1.61,1.962,0.25,10.367022,14.900612,,999.0,
882,TNDM,"Tandem Diabetes Care, Inc.",Healthcare,,,,,105.21,-0.0586739616483581,6684275200.0,,0.38,0.339,5.9,140.28,310.354,,999.0,
883,TREE,"LendingTree, Inc.",Financial Services,,,,,99.6,0.2933121707890698,1328215808.0,,1.51,0.952,0.765,28.786127,104.62184,,999.0,
884,TRMK,Trustmark Corporation,Financial Services,,,,,31.63,0.0629347800144308,1975306112.0,,0.94,2.721,0.07,16.137754,11.624403,,999.0,
885,TRNS,"Transcat, Inc.",Industrials,,,,,74.73,0.2031195036550639,561879936.0,,0.74,1.529,0.25,38.127552,48.875084,,999.0,
886,TRS,TriMas Corporation,Industrials,,,,,32.03,0.0562768700347593,1372706432.0,,0.69,1.581,0.0934,13.020325,20.259329,,999.0,
887,TRUE,"TrueCar, Inc.",Communication Services,,,,,3.215,-0.1078080576458131,308389536.0,,1.05,0.646,0.53,-321.5,4.97678,,999.0,
888,TSC,"TriState Capital Holdings, Inc.",Financial Services,,,,,32.82,0.1005538153633851,1088124160.0,,2.18,1.571,0.12,16.088236,20.891151,,999.0,
889,TSEM,Tower Semiconductor Ltd.,Technology,,,,,46.84,0.1487964988497756,5081624576.0,,1.3,1.189,0.15,22.199053,39.394447,,999.0,
890,TTD,"The Trade Desk, Inc.",Technology,,,,,73.68,0.3767862631826879,37937168384.0,,2.33,0.561,0.28,80.96703,131.3369,,999.0,
891,TTEC,"TTEC Holdings, Inc.",Technology,,,,,74.69,0.1701970823438472,3509623552.0,,0.9,3.307,0.154,15.336757,22.585426,,999.0,
892,TTEK,"Tetra Tech, Inc.",Industrials,,,,,147.63,0.2026984623317251,7955116544.0,,0.84,4.26,0.0471,32.44615,34.65493,,999.0,
893,TTGT,"TechTarget, Inc.",Communication Services,,,,,73.2,0.2633077600398072,2109601920.0,,0.89,0.694,0.3883,28.262548,105.4755,,999.0,
894,TTSH,"Tile Shop Holdings, Inc.",Consumer Cyclical,,,,,6.325,-0.0541888511684334,328704544.0,,1.51,0.28,0.2,21.810345,22.589285,,999.0,
895,TVTY,"Tivity Health, Inc.",Healthcare,,,,,25.8,0.1200931958856301,1283583488.0,,2.4,2.369,-0.0581,14.254144,10.890671,,999.0,
896,TW,Tradeweb Markets Inc.,Financial Services,,,,,80.965,0.0864338798175876,18832054272.0,,0.83,1.136,0.1994,44.002716,71.272,,999.0,
897,TWNK,"Hostess Brands, Inc.",Consumer Defensive,,,,,21.18,0.082395484293863,2930824704.0,,0.69,0.626,0.1008,22.531916,33.833866,,999.0,
898,TXRH,"Texas Roadhouse, Inc.",Consumer Cyclical,,,,,87.79,0.1998275355574939,6114134528.0,,1.04,3.02,0.8417,24.251383,29.069536,,999.0,
899,TZOO,Travelzoo,Communication Services,,,,,9.1163,-0.0958510005265824,111753072.0,,1.87,0.393,0.198,8.600283,23.196692,,999.0,
900,UBSI,"United Bankshares, Inc.",Financial Services,,,,,36.32,0.0620642698049105,4951542272.0,,1.27,2.978,0.08,14.355731,12.196105,,999.0,
901,UCTT,"Ultra Clean Holdings, Inc.",Technology,,,,,45.85,0.1836164174019355,2058664960.0,,1.99,2.23,0.2,9.713984,20.560537,,999.0,
902,UEIC,Universal Electronics Inc.,Technology,,,,,32.0,0.0450288376241752,419254400.0,,1.18,1.707,0.15,9.090909,18.746338,,999.0,
903,ULBI,Ultralife Corporation,Industrials,,,,,4.65,-0.0097757478072232,74775256.0,,1.53,0.188,0.175,12.567568,24.734043,,999.0,
904,ULH,"Universal Logistics Holdings, I",Industrials,,,,,18.09,0.0301702363127336,486973760.0,,1.48,2.74,0.03,5.566154,6.60219,,999.0,
905,UMBF,UMB Financial Corporation,Financial Services,,,,,100.79,0.110506536727247,4874083328.0,,0.98,8.874,-0.06,15.179217,11.3579,,999.0,
906,UNIT,Uniti Group Inc.,Real Estate,,,,,11.085,-0.039439927766796,2616847104.0,,1.05,0.171,0.34,17.879032,64.82456,,999.0,
907,URBN,"Urban Outfitters, Inc.",Consumer Cyclical,,,,,25.36,-0.0154271538498668,2482335744.0,,1.52,2.987,3.1615,8.128205,8.490124,,999.0,
908,USAK,"USA Truck, Inc.",Industrials,,,,,24.04,0.1080075558212638,213650464.0,,2.09,2.057,0.276,9.246155,11.686924,,999.0,
909,VBTX,"Veritex Holdings, Inc.",Financial Services,,,,,39.46,0.1186266645755786,1945235840.0,,1.59,2.413,0.07,12.7702265,16.353086,,999.0,
910,VC,Visteon Corporation,Consumer Cyclical,,,,,131.39,0.1552748160691748,3678473216.0,,2.05,0.984,0.9518,30.204597,133.52641,,999.0,
911,VCTR,"Victory Capital Holdings, Inc. ",Financial Services,,,,,32.21,0.1102860976085226,2193565440.0,,1.08,3.551,0.1169999999999999,6.1003785,9.0706835,,999.0,
912,VEON,VEON Ltd.,Communication Services,,,,,1.275,-0.1624432890087825,2230140672.0,,1.33,0.217,-0.2910999999999999,3.4459457,5.875576,,999.0,
913,VICR,Vicor Corporation,Technology,,,,,91.8,0.2661694146279911,4017948416.0,,0.78,1.316,0.2,37.77778,69.75684,,999.0,
914,VIVO,Meridian Bioscience Inc.,Healthcare,,,,,24.44,0.0583811767990818,1063450432.0,,0.41,1.62,0.17,22.841122,15.08642,,999.0,
915,VLY,Valley National Bancorp,Financial Services,,,,,13.985,0.0632843905985773,5691251200.0,,1.21,1.11,0.05,11.654166,12.599098,,999.0,
916,VOXX,VOXX International Corporation,Technology,,,,,11.0,-0.0212814259850376,262631600.0,,1.35,1.234,0.1,14.285715,8.914101,,999.0,
917,VRA,"Vera Bradley, Inc.",Consumer Cyclical,,,,,7.79,-0.1412950143948341,262758256.0,,1.82,0.607,0.163,10.116883,12.833608,,999.0,
918,VRRM,Verra Mobility Corporation,Industrials,,,,,17.27,0.0561588314744745,2695225344.0,,1.46,0.058,0.308,18.178947,297.75864,,999.0,
919,VSAT,"ViaSat, Inc.",Technology,,,,,41.25,-0.0111164280135044,3029556736.0,,1.12,0.478,0.246,85.9375,86.29707,,999.0,
920,VSEC,VSE Corporation,Industrials,,,,,47.33,0.1484491147042117,601654272.0,,1.48,0.633,0.196,12.198454,74.770935,,999.0,
921,WABC,Westamerica Bancorporation,Financial Services,,,,,59.45,0.0514204816319381,1597189632.0,,0.62,3.291,0.03,19.364822,18.064419,,999.0,
922,WAFD,"Washington Federal, Inc.",Financial Services,,,,,35.92,0.1098758203134398,2342835200.0,,0.85,2.39,0.07,11.777049,15.029287,,999.0,
923,WDAY,"Workday, Inc.",Technology,,,,,216.56,0.1609508866620008,54139998208.0,,1.35,0.117,0.1578999999999999,60.831463,1850.9402,,13.09,
924,WDFC,WD-40 Company,Basic Materials,,,,,211.075,0.1897989561302286,2893627136.0,,-0.15,5.09,0.1,34.545826,41.468563,,999.0,
925,WIRE,Encore Wire Corporation,Industrials,,,,,116.18,0.1487108475445175,2353342208.0,,1.14,20.496,0.1,11.7591095,5.668423,,999.0,
926,WRLD,World Acceptance Corporation,Financial Services,,,,,204.17,0.1219389304343716,1367818496.0,,1.51,13.581,0.015,21.17946,15.033503,,999.0,
927,WTFC,Wintrust Financial Corporation,Financial Services,,,,,98.07,0.124171248818111,5590705664.0,,1.48,7.621,0.1,16.372288,12.86839,,999.0,
928,WTRH,Waitr Holdings Inc.,Technology,,,,,0.4474,-0.2648221297867732,64567872.0,,-1.29,0.043,0.2,-5.5925,10.404651,,999.0,
929,WW,"WW International, Inc.",Consumer Cyclical,,,,,10.4,-0.1820741354560965,728218368.0,,1.59,0.7,-0.067,6.0115604,14.857142,,999.0,
930,WWD,"Woodward, Inc.",Industrials,,,,,120.08,0.1119316245295913,7573709824.0,,1.64,3.18,0.182,25.333336,37.761005,,999.0,
931,XOMA,XOMA Corporation,Healthcare,,,,,20.76,-0.0348527807680436,234820512.0,,0.81,0.082,0.19,-90.26087,253.17073,,999.0,
932,XP,XP Inc.,Financial Services,,,,,34.11,-0.0010203381214771,19086217216.0,,1.91,0.986,0.0478,27.508064,34.594322,,999.0,
933,XRX,Xerox Holdings Corporation,Technology,,,,,20.6059,0.0290312428624257,3678400512.0,,1.75,1.459,-0.16,10.30295,14.123303,,999.0,
934,ZD,"Ziff Davis, Inc.",Communication Services,,,,,102.48,0.1458638070963813,4941667840.0,,1.01,4.12,0.114,14.193907,24.873789,,999.0,
935,ZUMZ,Zumiez Inc.,Consumer Cyclical,,,,,42.66,0.0352140579426956,977724544.0,,1.68,4.87,0.15,9.233767,8.759754,,999.0,
936,ESNT,Essent Group Ltd.,Financial Services,,,,,44.48,0.0820406665624193,4912015360.0,,1.33,5.569,0.1555,7.339934,7.9870715,,999.0,
937,SAFE,Safehold Inc.,Real Estate,,,,,60.47,0.1330366241431673,3420177152.0,,-0.29,1.261,0.369,34.752872,47.954006,,999.0,
